X,Y,Z
6.0003,0.0054907,0.32578
6.0003,0.0066243,0.32848
6.0003,0.0078873,0.33142
6.0003,0.0079672,0.33161
6.0003,0.0080242,0.33173
6.0003,0.009712,0.33538
6.0003,0.010687,0.33746
6.0003,0.012233,0.34054
6.0003,0.01371,0.34337
6.0003,0.016624,0.34857
6.0003,0.016637,0.34859
6.0003,0.020115,0.35429
6.0003,0.023518,0.35929
6.0003,0.024569,0.36078
6.0003,0.029658,0.36748
6.0003,0.031233,0.3694
6.0003,0.03555,0.37467
6.0003,0.039687,0.37926
6.0003,0.041454,0.38124
6.0003,0.045104,0.385
6.0003,0.048374,0.38844
6.0003,0.051361,0.3913
6.0003,0.057821,0.39758
6.0003,0.064384,0.40341
6.0003,0.06984,0.40838
6.0003,0.076867,0.41429
6.0003,0.08455,0.42083
6.0003,0.10184,0.4347
6.0003,0.10637,0.43832
6.0003,0.11003,0.44116
6.0003,0.12908,0.45609
6.0003,0.13412,0.45997
6.0003,0.14914,0.47168
6.0003,0.15663,0.47745
6.0003,0.16825,0.48656
6.0003,0.17413,0.49135
6.0003,0.18231,0.5033
6.0003,0.18529,0.50757
6.0003,0.19501,0.52203
6.0003,0.19509,0.52214
6.0003,0.19512,0.5222
6.0003,0.20381,0.53564
6.0003,0.2093,0.54427
6.0003,0.21185,0.54832
6.0003,0.21442,0.55254
6.0003,0.21933,0.56062
6.0003,0.22423,0.56869
6.0003,0.22642,0.57232
6.0003,0.20779,0.57232
6.0003,0.20769,0.57232
6.0003,0.20761,0.57232
6.0003,0.20284,0.57232
6.0003,0.19115,0.57232
6.0003,0.19092,0.57232
6.0003,0.17476,0.57232
6.0003,0.17385,0.57232
6.0003,0.15766,0.57232
6.0003,0.15214,0.57232
6.0003,0.14249,0.57232
6.0003,0.13527,0.57232
6.0003,0.12533,0.57232
6.0003,0.11059,0.57232
6.0003,0.089523,0.57232
6.0003,0.085787,0.57232
6.0003,0.083499,0.57232
6.0003,0.065166,0.57232
6.0003,0.056847,0.57232
6.0003,0.055583,0.57232
6.0003,0.028253,0.57232
6.0003,0.021084,0.57232
6.0003,0,0.57232
6.0003,-0.019459,0.57232
6.0003,-0.026801,0.57232
6.0003,-0.053673,0.57232
6.0003,-0.05432,0.57232
6.0003,-0.055424,0.57232
6.0003,-0.075544,0.57232
6.0003,-0.083693,0.57232
6.0003,-0.10462,0.57232
6.0003,-0.10651,0.57232
6.0003,-0.10879,0.57232
6.0003,-0.132,0.57232
6.0003,-0.13929,0.57232
6.0003,-0.15035,0.57232
6.0003,-0.15514,0.57232
6.0003,-0.17352,0.57232
6.0003,-0.17413,0.57232
6.0003,-0.19092,0.57232
6.0003,-0.19106,0.57232
6.0003,-0.19984,0.57232
6.0003,-0.20758,0.57232
6.0003,-0.20768,0.57232
6.0003,-0.20781,0.57232
6.0003,-0.22643,0.57232
6.0003,-0.062298,0.15049
6.0003,-0.062226,0.14899
6.0003,-0.061948,0.14363
6.0003,-0.061148,0.13657
6.0003,-0.061063,0.13586
6.0003,-0.060959,0.1353
6.0003,-0.059423,0.12704
6.0003,-0.057627,0.12009
6.0003,-0.057197,0.11842
6.0003,-0.056703,0.11691
6.0003,-0.054586,0.11079
6.0003,-0.053295,0.10763
6.0003,-0.050389,0.10088
6.0003,-0.04878,0.097698
6.0003,-0.046285,0.092889
6.0003,-0.043186,0.087617
6.0003,-0.041465,0.084743
6.0003,-0.037211,0.078228
6.0003,-0.037152,0.07814
6.0003,-0.037074,0.078036
6.0003,-0.031588,0.070727
6.0003,-0.02874,0.067131
6.0003,-0.025899,0.0638
6.0003,-0.021478,0.058767
6.0003,-0.020289,0.057493
6.0003,-0.016327,0.05327
6.0003,-0.015368,0.052298
6.0003,-0.012024,0.048882
6.0003,-0.011339,0.048212
6.0003,-0.0087782,0.045695
6.0003,-0.0062549,0.043244
6.0003,-0.0060203,0.043015
6.0003,-0.0053956,0.04242
6.0003,-0.0033148,0.040455
6.0003,-0.0019241,0.039631
6.0003,0,0.038515
6.0003,0.001885,0.039602
6.0003,0.0032351,0.040381
6.0003,0.0049901,0.042037
6.0003,0.0059074,0.04291
6.0003,0.0067296,0.043701
6.0003,0.0085845,0.045487
6.0003,0.01113,0.048007
6.0003,0.012022,0.048881
6.0003,0.01525,0.052178
6.0003,0.015912,0.05285
6.0003,0.016502,0.05345
6.0003,0.020495,0.057711
6.0003,0.021612,0.058911
6.0003,0.026149,0.064077
6.0003,0.028549,0.066904
6.0003,0.031835,0.071034
6.0003,0.037268,0.078321
6.0003,0.037539,0.078687
6.0003,0.037638,0.078831
6.0003,0.043327,0.087645
6.0003,0.043462,0.087873
6.0003,0.04872,0.09755
6.0003,0.049828,0.099745
6.0003,0.05315,0.10718
6.0003,0.054302,0.10999
6.0003,0.056871,0.11739
6.0003,0.057106,0.11808
6.0003,0.057186,0.11835
6.0003,0.05905,0.12543
6.0003,0.060401,0.1321
6.0003,0.060815,0.13426
6.0003,0.061101,0.13653
6.0003,0.061898,0.14312
6.0003,0.062214,0.1489
6.0003,0.062301,0.15054
6.0003,0.062195,0.15858
6.0003,0.062171,0.1592
6.0003,0.061313,0.16762
6.0003,0.061219,0.16831
6.0003,0.058845,0.17997
6.0003,0.058714,0.18054
6.0003,0.056338,0.18817
6.0003,0.056194,0.18862
6.0003,0.053403,0.19535
6.0003,0.053146,0.19595
6.0003,0.049915,0.20208
6.0003,0.049423,0.20296
6.0003,0.045835,0.20839
6.0003,0.045046,0.20952
6.0003,0.041124,0.21436
6.0003,0.040185,0.21546
6.0003,0.035621,0.22014
6.0003,0.035367,0.22039
6.0003,0.030569,0.22447
6.0003,0.030007,0.22492
6.0003,0.025033,0.22849
6.0003,0.024352,0.22892
6.0003,0.020026,0.23153
6.0003,0.019414,0.23184
6.0003,0.015539,0.23385
6.0003,0.01157,0.2356
6.0003,0.011201,0.23576
6.0003,0.0075174,0.23716
6.0003,0.0062066,0.2376
6.0003,0.0040653,0.23834
6.0003,0.0011346,0.23888
6.0003,0,0.2391
6.0003,-0.0011907,0.23883
6.0003,-0.0050538,0.23802
6.0003,-0.0083391,0.23685
6.0003,-0.0097717,0.23636
6.0003,-0.010698,0.23598
6.0003,-0.013546,0.23479
6.0003,-0.018865,0.23217
6.0003,-0.019197,0.232
6.0003,-0.024332,0.22894
6.0003,-0.024958,0.22854
6.0003,-0.029662,0.22519
6.0003,-0.030558,0.22448
6.0003,-0.035331,0.22042
6.0003,-0.035569,0.2202
6.0003,-0.040184,0.21546
6.0003,-0.041126,0.21436
6.0003,-0.045046,0.20953
6.0003,-0.045835,0.20839
6.0003,-0.049423,0.20296
6.0003,-0.049915,0.20208
6.0003,-0.053146,0.19595
6.0003,-0.053403,0.19535
6.0003,-0.056194,0.18862
6.0003,-0.056338,0.18817
6.0003,-0.058714,0.18054
6.0003,-0.058845,0.17997
6.0003,-0.061219,0.16831
6.0003,-0.061313,0.16762
6.0003,-0.062171,0.15919
6.0003,-0.062196,0.15858
6.0003,-0.062298,0.15049
6.0037,-0.22415,0.57232
6.0037,-0.21898,0.56376
6.0037,-0.21709,0.56065
6.0037,-0.21163,0.55166
6.0037,-0.21008,0.54913
6.0037,-0.20963,0.5484
6.0037,-0.20811,0.54598
6.0037,-0.20161,0.53575
6.0037,-0.19729,0.52907
6.0037,-0.19278,0.52217
6.0037,-0.18371,0.50852
6.0037,-0.18318,0.50773
6.0037,-0.18302,0.5075
6.0037,-0.17199,0.49139
6.0037,-0.17004,0.48981
6.0037,-0.15441,0.47751
6.0037,-0.15175,0.47546
6.0037,-0.13879,0.46549
6.0037,-0.12445,0.4542
6.0037,-0.12437,0.45413
6.0037,-0.12376,0.45365
6.0037,-0.10394,0.43812
6.0037,-0.10258,0.43706
6.0037,-0.10123,0.43595
6.0037,-0.080975,0.41954
6.0037,-0.080709,0.41932
6.0037,-0.079967,0.41867
6.0037,-0.067285,0.4079
6.0037,-0.05915,0.40048
6.0037,-0.055973,0.39762
6.0037,-0.053635,0.39531
6.0037,-0.045292,0.38724
6.0037,-0.040291,0.38188
6.0037,-0.038598,0.38011
6.0037,-0.036893,0.37815
6.0037,-0.033668,0.37452
6.0037,-0.031629,0.37204
6.0037,-0.026659,0.3658
6.0037,-0.024884,0.36343
6.0037,-0.022716,0.3605
6.0037,-0.021625,0.3589
6.0037,-0.018364,0.35401
6.0037,-0.018353,0.35399
6.0037,-0.018341,0.35397
6.0037,-0.01565,0.34946
6.0037,-0.013356,0.34534
6.0037,-0.01299,0.34469
6.0037,-0.01236,0.34348
6.0037,-0.010555,0.34001
6.0037,-0.009865,0.33858
6.0037,-0.0078467,0.33424
6.0037,-0.0077398,0.33402
6.0037,-0.007588,0.33369
6.0037,-0.0056906,0.3295
6.0037,-0.0046744,0.32718
6.0037,-0.0040617,0.32599
6.0037,-0.0031039,0.32397
6.0037,-0.0009631,0.32209
6.0037,-0.00043675,0.32151
6.0037,0,0.32102
6.0037,0.00083593,0.32191
6.0037,0.0035188,0.32474
6.0037,0.0036957,0.32516
6.0037,0.0039892,0.32578
6.0037,0.0050979,0.32828
6.0037,0.0057195,0.32949
6.0037,0.0064807,0.33135
6.0037,0.0078509,0.33424
6.0037,0.0098834,0.33862
6.0037,0.010488,0.33988
6.0037,0.01235,0.34346
6.0037,0.013099,0.3449
6.0037,0.013539,0.34568
6.0037,0.015729,0.3496
6.0037,0.018443,0.35411
6.0037,0.018511,0.35422
6.0037,0.018627,0.35439
6.0037,0.022167,0.35967
6.0037,0.023493,0.36159
6.0037,0.027628,0.36702
6.0037,0.0288,0.36856
6.0037,0.030904,0.3711
6.0037,0.034356,0.37531
6.0037,0.038614,0.38004
6.0037,0.040046,0.38167
6.0037,0.04121,0.38289
6.0037,0.046816,0.38878
6.0037,0.054842,0.39647
6.0037,0.057417,0.39897
6.0037,0.060033,0.4013
6.0037,0.068794,0.40928
6.0037,0.080079,0.41877
6.0037,0.083158,0.42139
6.0037,0.10471,0.43869
6.0037,0.1052,0.43907
6.0037,0.10559,0.43937
6.0037,0.12913,0.45784
6.0037,0.12995,0.45847
6.0037,0.15066,0.47462
6.0037,0.15367,0.47694
6.0037,0.16984,0.48961
6.0037,0.17192,0.4913
6.0037,0.18302,0.50749
6.0037,0.18317,0.50772
6.0037,0.18368,0.50847
6.0037,0.19278,0.52217
6.0037,0.19729,0.52907
6.0037,0.20161,0.53575
6.0037,0.20812,0.54598
6.0037,0.20963,0.5484
6.0037,0.21008,0.54912
6.0037,0.2116,0.5516
6.0037,0.21709,0.56065
6.0037,0.21901,0.56382
6.0037,0.22414,0.57232
6.0037,0.21292,0.57232
6.0037,0.20832,0.57232
6.0037,0.20484,0.57232
6.0037,0.19328,0.57232
6.0037,0.18928,0.57232
6.0037,0.17644,0.57232
6.0037,0.173,0.57232
6.0037,0.1575,0.57232
6.0037,0.15645,0.57232
6.0037,0.14374,0.57232
6.0037,0.13299,0.57232
6.0037,0.12694,0.57232
6.0037,0.10923,0.57232
6.0037,0.095318,0.57232
6.0037,0.086463,0.57232
6.0037,0.081041,0.57232
6.0037,0.057524,0.57232
6.0037,0.054756,0.57232
6.0037,0.028432,0.57232
6.0037,0.027974,0.57232
6.0037,0.027894,0.57232
6.0037,0,0.57232
6.0037,-0.025743,0.57232
6.0037,-0.026457,0.57232
6.0037,-0.029566,0.57232
6.0037,-0.052172,0.57232
6.0037,-0.055442,0.57232
6.0037,-0.074009,0.57232
6.0037,-0.084636,0.57232
6.0037,-0.10113,0.57232
6.0037,-0.10682,0.57232
6.0037,-0.11372,0.57232
6.0037,-0.13024,0.57232
6.0037,-0.14084,0.57232
6.0037,-0.15334,0.57232
6.0037,-0.15571,0.57232
6.0037,-0.17221,0.57232
6.0037,-0.17615,0.57232
6.0037,-0.18917,0.57232
6.0037,-0.19329,0.57232
6.0037,-0.20481,0.57232
6.0037,-0.20833,0.57232
6.0037,-0.21301,0.57232
6.0037,-0.22415,0.57232
6.0037,-0.062183,0.15194
6.0037,-0.062124,0.1566
6.0037,-0.061926,0.16141
6.0037,-0.061496,0.16564
6.0037,-0.060728,0.17125
6.0037,-0.059581,0.17688
6.0037,-0.058512,0.18155
6.0037,-0.057146,0.18594
6.0037,-0.055968,0.18955
6.0037,-0.054461,0.19319
6.0037,-0.052729,0.19721
6.0037,-0.051103,0.20029
6.0037,-0.048836,0.20437
6.0037,-0.047203,0.20684
6.0037,-0.044496,0.21072
6.0037,-0.042789,0.21283
6.0037,-0.039637,0.21653
6.0037,-0.037611,0.21861
6.0037,-0.034449,0.22165
6.0037,-0.031979,0.22374
6.0037,-0.028318,0.22666
6.0037,-0.026137,0.22821
6.0037,-0.022611,0.23044
6.0037,-0.020222,0.23186
6.0037,-0.016316,0.23386
6.0037,-0.014828,0.23459
6.0037,-0.013421,0.23518
6.0037,-0.01012,0.23663
6.0037,-0.0066782,0.23785
6.0037,-0.0051142,0.23843
6.0037,-0.0018417,0.23917
6.0037,0,0.23959
6.0037,0.0010176,0.23939
6.0037,0.0039313,0.23881
6.0037,0.0075597,0.23755
6.0037,0.0085812,0.23721
6.0037,0.0091604,0.23699
6.0037,0.014611,0.23468
6.0037,0.01508,0.23447
6.0037,0.015538,0.23424
6.0037,0.020355,0.23179
6.0037,0.022368,0.23058
6.0037,0.026079,0.22826
6.0037,0.028381,0.22661
6.0037,0.031955,0.22376
6.0037,0.034492,0.2216
6.0037,0.037665,0.21856
6.0037,0.039647,0.21652
6.0037,0.042789,0.21283
6.0037,0.044497,0.21072
6.0037,0.047203,0.20684
6.0037,0.048836,0.20437
6.0037,0.051103,0.20029
6.0037,0.052729,0.19721
6.0037,0.054461,0.19319
6.0037,0.055968,0.18955
6.0037,0.057146,0.18594
6.0037,0.058512,0.18155
6.0037,0.059581,0.17688
6.0037,0.060728,0.17125
6.0037,0.061496,0.16564
6.0037,0.061926,0.16141
6.0037,0.06212,0.15655
6.0037,0.062181,0.1519
6.0037,0.061791,0.14455
6.0037,0.061726,0.14336
6.0037,0.061562,0.142
6.0037,0.06068,0.13501
6.0037,0.059407,0.12837
6.0037,0.059079,0.12675
6.0037,0.058575,0.12484
6.0037,0.057073,0.11919
6.0037,0.056134,0.11636
6.0037,0.054376,0.11129
6.0037,0.052031,0.10557
6.0037,0.050522,0.1022
6.0037,0.047846,0.096893
6.0037,0.04457,0.090863
6.0037,0.042577,0.087498
6.0037,0.038661,0.081432
6.0037,0.036937,0.078921
6.0037,0.032215,0.072541
6.0037,0.031156,0.071121
6.0037,0.030515,0.070316
6.0037,0.024719,0.063488
6.0037,0.022589,0.061063
6.0037,0.018989,0.057195
6.0037,0.01714,0.055223
6.0037,0.014973,0.053014
6.0037,0.012536,0.050545
6.0037,0.012342,0.050347
6.0037,0.0084217,0.046504
6.0037,0.0082887,0.046373
6.0037,0.0081285,0.046218
6.0037,0.0050234,0.043298
6.0037,0.0035147,0.04187
6.0037,0.0022684,0.041069
6.0037,0,0.039766
6.0037,-0.0024452,0.041227
6.0037,-0.0036831,0.042027
6.0037,-0.0080967,0.046193
6.0037,-0.0081979,0.046288
6.0037,-0.0083584,0.046444
6.0037,-0.012239,0.050241
6.0037,-0.013448,0.051476
6.0037,-0.016916,0.054992
6.0037,-0.018726,0.056921
6.0037,-0.022416,0.060872
6.0037,-0.024369,0.063096
6.0037,-0.030636,0.070443
6.0037,-0.030668,0.070483
6.0037,-0.030729,0.070565
6.0037,-0.036327,0.078067
6.0037,-0.040558,0.084308
6.0037,-0.041541,0.085814
6.0037,-0.041938,0.086478
6.0037,-0.046232,0.093783
6.0037,-0.04717,0.095589
6.0037,-0.050804,0.10278
6.0037,-0.052161,0.10593
6.0037,-0.054566,0.11181
6.0037,-0.056228,0.11662
6.0037,-0.057045,0.1191
6.0037,-0.057988,0.12265
6.0037,-0.059267,0.1276
6.0037,-0.06003,0.13171
6.0037,-0.060877,0.13625
6.0037,-0.061573,0.14203
6.0037,-0.061791,0.14395
6.0037,-0.061867,0.14541
6.0037,-0.062183,0.15194
6.0071,-0.22187,0.57232
6.0071,-0.2182,0.57232
6.0071,-0.20898,0.57232
6.0071,-0.20204,0.57232
6.0071,-0.19567,0.57232
6.0071,-0.18728,0.57232
6.0071,-0.17873,0.57232
6.0071,-0.17027,0.57232
6.0071,-0.15922,0.57232
6.0071,-0.15097,0.57232
6.0071,-0.1424,0.57232
6.0071,-0.12847,0.57232
6.0071,-0.11864,0.57232
6.0071,-0.10714,0.57232
6.0071,-0.097635,0.57232
6.0071,-0.085578,0.57232
6.0071,-0.072474,0.57232
6.0071,-0.05687,0.57232
6.0071,-0.049728,0.57232
6.0071,-0.027645,0.57232
6.0071,-0.017725,0.57232
6.0071,0,0.57232
6.0071,0.018121,0.57232
6.0071,0.029117,0.57232
6.0071,0.051958,0.57232
6.0071,0.058722,0.57232
6.0071,0.078583,0.57232
6.0071,0.08714,0.57232
6.0071,0.10111,0.57232
6.0071,0.10786,0.57232
6.0071,0.12855,0.57232
6.0071,0.13072,0.57232
6.0071,0.145,0.57232
6.0071,0.15392,0.57232
6.0071,0.16035,0.57232
6.0071,0.17122,0.57232
6.0071,0.17895,0.57232
6.0071,0.18741,0.57232
6.0071,0.19566,0.57232
6.0071,0.20206,0.57232
6.0071,0.20895,0.57232
6.0071,0.21804,0.57232
6.0071,0.22186,0.57232
6.0071,0.2177,0.56542
6.0071,0.21477,0.56061
6.0071,0.20976,0.55244
6.0071,0.2074,0.54858
6.0071,0.19945,0.53593
6.0071,0.1994,0.53585
6.0071,0.19936,0.53578
6.0071,0.19047,0.5222
6.0071,0.18373,0.51205
6.0071,0.18088,0.50777
6.0071,0.17108,0.49337
6.0071,0.16977,0.49141
6.0071,0.15254,0.4779
6.0071,0.15135,0.47694
6.0071,0.15008,0.47596
6.0071,0.12962,0.46006
6.0071,0.1264,0.45753
6.0071,0.1069,0.44225
6.0071,0.10419,0.44016
6.0071,0.10175,0.43814
6.0071,0.082995,0.42301
6.0071,0.081699,0.42196
6.0071,0.07995,0.42044
6.0071,0.067749,0.41018
6.0071,0.058316,0.40158
6.0071,0.056428,0.39988
6.0071,0.053243,0.39677
6.0071,0.045259,0.38911
6.0071,0.042773,0.3865
6.0071,0.038448,0.38199
6.0071,0.033177,0.37598
6.0071,0.033155,0.37595
6.0071,0.033123,0.37591
6.0071,0.027484,0.3691
6.0071,0.024307,0.36492
6.0071,0.022911,0.36308
6.0071,0.019725,0.35849
6.0071,0.018745,0.35702
6.0071,0.017083,0.35445
6.0071,0.014842,0.35064
6.0071,0.014818,0.3506
6.0071,0.014787,0.35054
6.0071,0.012401,0.34632
6.0071,0.01143,0.34445
6.0071,0.0098203,0.34129
6.0071,0.009642,0.34094
6.0071,0.0094752,0.34061
6.0071,0.0078376,0.33722
6.0071,0.0074452,0.33643
6.0071,0.0063063,0.33416
6.0071,0.0054855,0.33232
6.0071,0.0047512,0.33107
6.0071,0.0033511,0.32821
6.0071,0.0029502,0.32797
6.0071,0,0.32566
6.0071,-0.000539,0.326
6.0071,-0.0029996,0.32765
6.0071,-0.0038904,0.32939
6.0071,-0.0055308,0.33238
6.0071,-0.0057874,0.33295
6.0071,-0.0063934,0.3342
6.0071,-0.0075756,0.33671
6.0071,-0.0078647,0.33728
6.0071,-0.0096504,0.34095
6.0071,-0.0097942,0.34123
6.0071,-0.0099368,0.34151
6.0071,-0.011363,0.34433
6.0071,-0.012385,0.34628
6.0071,-0.01478,0.35052
6.0071,-0.014795,0.35055
6.0071,-0.014807,0.35057
6.0071,-0.016865,0.35411
6.0071,-0.01857,0.35675
6.0071,-0.019445,0.35806
6.0071,-0.021977,0.36178
6.0071,-0.023628,0.36401
6.0071,-0.025776,0.36689
6.0071,-0.031665,0.37419
6.0071,-0.032142,0.37479
6.0071,-0.032569,0.37528
6.0071,-0.037528,0.38099
6.0071,-0.043358,0.3871
6.0071,-0.044645,0.38848
6.0071,-0.046792,0.39055
6.0071,-0.054425,0.39807
6.0071,-0.064798,0.40741
6.0071,-0.066317,0.4088
6.0071,-0.068685,0.41081
6.0071,-0.078797,0.4196
6.0071,-0.082422,0.42256
6.0071,-0.097599,0.43486
6.0071,-0.10173,0.43826
6.0071,-0.10593,0.44152
6.0071,-0.12209,0.4542
6.0071,-0.12764,0.45852
6.0071,-0.13756,0.46633
6.0071,-0.1496,0.47559
6.0071,-0.15249,0.47785
6.0071,-0.1543,0.47931
6.0071,-0.16986,0.49155
6.0071,-0.17127,0.49367
6.0071,-0.1809,0.50781
6.0071,-0.18373,0.51206
6.0071,-0.19048,0.5222
6.0071,-0.19936,0.53578
6.0071,-0.1994,0.53585
6.0071,-0.19945,0.53593
6.0071,-0.2074,0.54858
6.0071,-0.20977,0.55246
6.0071,-0.21477,0.56061
6.0071,-0.21786,0.56568
6.0071,-0.22187,0.57232
6.0071,-0.062068,0.15339
6.0071,-0.062052,0.15462
6.0071,-0.061682,0.16362
6.0071,-0.061679,0.16365
6.0071,-0.061534,0.16471
6.0071,-0.060297,0.17381
6.0071,-0.060256,0.17406
6.0071,-0.059951,0.1754
6.0071,-0.05831,0.18256
6.0071,-0.057955,0.1837
6.0071,-0.055742,0.19049
6.0071,-0.055518,0.19103
6.0071,-0.052312,0.19846
6.0071,-0.05229,0.1985
6.0071,-0.052008,0.19901
6.0071,-0.048551,0.20525
6.0071,-0.04824,0.20577
6.0071,-0.044397,0.2113
6.0071,-0.04392,0.21194
6.0071,-0.039582,0.21704
6.0071,-0.03903,0.21765
6.0071,-0.034921,0.22157
6.0071,-0.033567,0.22287
6.0071,-0.033401,0.22301
6.0071,-0.031305,0.22468
6.0071,-0.02735,0.22784
6.0071,-0.02689,0.22816
6.0071,-0.021242,0.23172
6.0071,-0.020757,0.23198
6.0071,-0.015644,0.23463
6.0071,-0.010401,0.23694
6.0071,-0.010362,0.23696
6.0071,-0.010346,0.23697
6.0071,-0.010197,0.23702
6.0071,-0.0051189,0.23887
6.0071,-0.0046509,0.23904
6.0071,-0.003802,0.23923
6.0071,0,0.24007
6.0071,0.0031407,0.23943
6.0071,0.0040325,0.23924
6.0071,0.0049369,0.23893
6.0071,0.0082985,0.23777
6.0071,0.011641,0.23644
6.0071,0.013757,0.23554
6.0071,0.018887,0.23296
6.0071,0.020369,0.23222
6.0071,0.020812,0.23198
6.0071,0.026734,0.22828
6.0071,0.027194,0.22796
6.0071,0.030458,0.22535
6.0071,0.033342,0.22305
6.0071,0.033616,0.22282
6.0071,0.035478,0.22103
6.0071,0.039065,0.21762
6.0071,0.03963,0.21699
6.0071,0.043925,0.21194
6.0071,0.044398,0.21129
6.0071,0.04824,0.20577
6.0071,0.048551,0.20525
6.0071,0.052008,0.19901
6.0071,0.05229,0.1985
6.0071,0.052312,0.19846
6.0071,0.055518,0.19103
6.0071,0.055742,0.19049
6.0071,0.057955,0.1837
6.0071,0.05831,0.18256
6.0071,0.059951,0.1754
6.0071,0.060256,0.17406
6.0071,0.060297,0.17381
6.0071,0.061534,0.16471
6.0071,0.061679,0.16365
6.0071,0.061682,0.16362
6.0071,0.062045,0.15453
6.0071,0.062061,0.15325
6.0071,0.061904,0.15028
6.0071,0.061575,0.14398
6.0071,0.061076,0.13996
6.0071,0.060546,0.13576
6.0071,0.05972,0.13145
6.0071,0.059012,0.12782
6.0071,0.058453,0.12565
6.0071,0.057022,0.12027
6.0071,0.05505,0.11432
6.0071,0.05445,0.11259
6.0071,0.051928,0.10644
6.0071,0.051048,0.10432
6.0071,0.05014,0.10251
6.0071,0.046973,0.096237
6.0071,0.045678,0.093854
6.0071,0.041826,0.087352
6.0071,0.039684,0.084033
6.0071,0.036335,0.079155
6.0071,0.032184,0.073548
6.0071,0.03053,0.071425
6.0071,0.028989,0.06964
6.0071,0.023471,0.063119
6.0071,0.02317,0.062799
6.0071,0.017702,0.056927
6.0071,0.017306,0.056524
6.0071,0.014065,0.053215
6.0071,0.013614,0.052769
6.0071,0.011095,0.050284
6.0071,0.0099604,0.049172
6.0071,0.0074238,0.046766
6.0071,0.0054383,0.044906
6.0071,0.0041462,0.043719
6.0071,0.0026897,0.042824
6.0071,0,0.041043
6.0071,-0.0026896,0.042821
6.0071,-0.0041535,0.04372
6.0071,-0.0058132,0.045256
6.0071,-0.0075547,0.046893
6.0071,-0.0095658,0.048838
6.0071,-0.011509,0.050704
6.0071,-0.012593,0.051756
6.0071,-0.016968,0.056179
6.0071,-0.017488,0.056707
6.0071,-0.022759,0.062354
6.0071,-0.023471,0.063127
6.0071,-0.029159,0.06978
6.0071,-0.032113,0.073453
6.0071,-0.035501,0.077994
6.0071,-0.039221,0.083481
6.0071,-0.040902,0.085944
6.0071,-0.041682,0.08711
6.0071,-0.045737,0.093977
6.0071,-0.046336,0.095011
6.0071,-0.050951,0.10414
6.0071,-0.051157,0.10456
6.0071,-0.051806,0.10613
6.0071,-0.054546,0.11284
6.0071,-0.055122,0.11451
6.0071,-0.056983,0.12014
6.0071,-0.059097,0.12811
6.0071,-0.059112,0.12817
6.0071,-0.059131,0.12827
6.0071,-0.060691,0.13663
6.0071,-0.061263,0.14138
6.0071,-0.061631,0.14445
6.0071,-0.06192,0.15033
6.0071,-0.062068,0.15339
6.0105,-0.21956,0.57232
6.0105,-0.21752,0.56897
6.0105,-0.21233,0.56044
6.0105,-0.20947,0.55578
6.0105,-0.20517,0.54876
6.0105,-0.20074,0.54171
6.0105,-0.19697,0.53573
6.0105,-0.19307,0.52973
6.0105,-0.18817,0.52224
6.0105,-0.18445,0.51664
6.0105,-0.17861,0.50789
6.0105,-0.17201,0.49819
6.0105,-0.16779,0.49187
6.0105,-0.15649,0.48299
6.0105,-0.15123,0.47873
6.0105,-0.14284,0.47218
6.0105,-0.13632,0.46717
6.0105,-0.13095,0.46295
6.0105,-0.11978,0.45424
6.0105,-0.10791,0.44493
6.0105,-0.10089,0.43946
6.0105,-0.093965,0.43377
6.0105,-0.083868,0.42559
6.0105,-0.076885,0.41989
6.0105,-0.066835,0.41115
6.0105,-0.064351,0.40897
6.0105,-0.060842,0.4057
6.0105,-0.052878,0.39853
6.0105,-0.046268,0.39202
6.0105,-0.043711,0.38954
6.0105,-0.040763,0.38638
6.0105,-0.036459,0.38187
6.0105,-0.034042,0.37909
6.0105,-0.030466,0.375
6.0105,-0.026465,0.37
6.0105,-0.025957,0.36937
6.0105,-0.024973,0.36805
6.0105,-0.021348,0.36324
6.0105,-0.020535,0.36208
6.0105,-0.018193,0.35867
6.0105,-0.016151,0.35543
6.0105,-0.015376,0.35422
6.0105,-0.014877,0.35337
6.0105,-0.0131,0.35027
6.0105,-0.011905,0.34813
6.0105,-0.011329,0.34706
6.0105,-0.0099021,0.34434
6.0105,-0.0091271,0.34283
6.0105,-0.0084655,0.34155
6.0105,-0.0075711,0.33975
6.0105,-0.006869,0.33847
6.0105,-0.0054315,0.33558
6.0105,-0.0052981,0.3354
6.0105,-0.0031707,0.33197
6.0105,-0.0029909,0.33189
6.0105,0,0.33028
6.0105,0.001963,0.33143
6.0105,0.0032223,0.33204
6.0105,0.0044911,0.33424
6.0105,0.0052462,0.33531
6.0105,0.0065376,0.33778
6.0105,0.007276,0.33915
6.0105,0.0083153,0.34125
6.0105,0.0088846,0.34235
6.0105,0.0099046,0.34434
6.0105,0.011247,0.34692
6.0105,0.011874,0.34808
6.0105,0.013128,0.35032
6.0105,0.015066,0.35368
6.0105,0.015659,0.35469
6.0105,0.016479,0.35596
6.0105,0.018489,0.35911
6.0105,0.021092,0.36285
6.0105,0.022052,0.36424
6.0105,0.025992,0.36941
6.0105,0.026168,0.36964
6.0105,0.026285,0.36978
6.0105,0.03087,0.37545
6.0105,0.033996,0.37905
